"date_of_entrance","time_of_entrance","date_of_exit","time_of_exit","nfc_id","place_id"
"2021-07-20","21:14:28","2021-07-20","23:14:28","1877","416"
"2021-07-24","10:13:00","2021-07-24","12:13:00","1877","417"
"2021-07-24","20:09:22","2021-07-24","22:09:22","1877","418"
"2021-07-21","16:40:12","2021-07-21","18:40:12","1877","419"
"2021-07-20","16:17:49","2021-07-20","18:17:49","1877","420"
"2021-07-20","11:14:44","2021-07-20","13:14:44","1877","421"
"2021-07-24","10:20:43","2021-07-24","12:20:43","1877","422"
"2021-07-21","18:11:02","2021-07-21","20:11:02","1877","423"
"2021-07-21","11:21:29","2021-07-21","13:21:29","1877","424"
"2021-07-24","14:35:22","2021-07-24","16:35:22","1877","425"
"2021-04-26","17:51:27","2021-04-26","19:51:27","1882","401"
"2021-04-23","16:32:51","2021-04-23","18:32:51","1882","402"
"2021-04-23","17:12:11","2021-04-23","19:12:11","1882","403"
"2021-04-24","19:26:10","2021-04-24","21:26:10","1882","404"
"2021-04-26","09:55:25","2021-04-26","11:55:25","1882","405"
"2021-04-22","19:49:46","2021-04-22","21:49:46","1882","406"
"2021-04-25","20:52:18","2021-04-25","22:52:18","1882","407"
"2021-04-22","16:20:19","2021-04-22","18:20:19","1882","408"
"2021-04-23","12:17:21","2021-04-23","14:17:21","1882","409"
"2021-04-25","08:49:09","2021-04-25","10:49:09","1882","410"
"2020-02-19","18:12:10","2020-02-19","20:12:10","1883","430"
"2020-02-19","15:06:52","2020-02-19","17:06:52","1883","431"
"2020-02-21","09:27:25","2020-02-21","11:27:25","1883","432"
"2020-02-18","16:36:35","2020-02-18","18:36:35","1883","433"
"2020-02-21","20:13:14","2020-02-21","22:13:14","1883","434"
"2020-02-18","17:53:13","2020-02-18","19:53:13","1883","435"
"2020-02-22","16:22:42","2020-02-22","18:22:42","1883","436"
"2020-02-21","16:57:42","2020-02-21","18:57:42","1883","437"
"2020-02-18","17:31:49","2020-02-18","19:31:49","1883","438"
"2020-02-20","16:18:01","2020-02-20","18:18:01","1883","439"
"2020-03-11","09:29:21","2020-03-11","11:29:21","1889","401"
"2020-03-15","11:54:43","2020-03-15","13:54:43","1889","402"
"2020-03-11","12:01:11","2020-03-11","14:01:11","1889","403"
"2020-03-14","15:07:31","2020-03-14","17:07:31","1889","404"
"2020-03-11","18:18:28","2020-03-11","20:18:28","1889","405"
"2020-03-13","11:41:03","2020-03-13","13:41:03","1889","406"
"2020-03-13","20:53:23","2020-03-13","22:53:23","1889","407"
"2020-03-13","21:03:48","2020-03-13","23:03:48","1889","408"
"2020-03-12","15:52:50","2020-03-12","17:52:50","1889","409"
"2020-03-14","16:42:05","2020-03-14","18:42:05","1889","410"
"2020-10-12","15:42:30","2020-10-12","17:42:30","1889","430"
"2020-10-11","11:39:35","2020-10-11","13:39:35","1889","431"
"2020-10-08","11:29:00","2020-10-08","13:29:00","1889","432"
"2020-10-11","10:33:04","2020-10-11","12:33:04","1889","433"
"2020-10-11","13:07:33","2020-10-11","15:07:33","1889","434"
"2020-10-12","10:42:58","2020-10-12","12:42:58","1889","435"
"2020-10-12","13:23:05","2020-10-12","15:23:05","1889","436"
"2020-10-08","13:51:57","2020-10-08","15:51:57","1889","437"
"2020-10-08","11:10:18","2020-10-08","13:10:18","1889","438"
"2020-10-10","14:03:38","2020-10-10","16:03:38","1889","439"
"2021-06-07","13:07:54","2021-06-07","15:07:54","1891","430"
"2021-06-06","21:29:35","2021-06-06","23:29:35","1891","431"
"2021-06-06","13:08:30","2021-06-06","15:08:30","1891","432"
"2021-06-05","10:41:33","2021-06-05","12:41:33","1891","433"
"2021-06-04","17:42:10","2021-06-04","19:42:10","1891","434"
"2021-06-04","17:39:32","2021-06-04","19:39:32","1891","435"
"2021-06-06","11:32:35","2021-06-06","13:32:35","1891","436"
"2021-06-03","17:28:35","2021-06-03","19:28:35","1891","437"
"2021-06-05","10:17:09","2021-06-05","12:17:09","1891","438"
"2021-06-04","10:32:01","2021-06-04","12:32:01","1891","439"
"2020-06-22","19:04:19","2020-06-22","21:04:19","1893","401"
"2020-06-25","18:22:25","2020-06-25","20:22:25","1893","402"
"2020-06-22","20:10:36","2020-06-22","22:10:36","1893","403"
"2020-06-25","15:24:29","2020-06-25","17:24:29","1893","404"
"2020-06-25","11:36:20","2020-06-25","13:36:20","1893","405"
"2020-06-25","20:47:06","2020-06-25","22:47:06","1893","406"
"2020-06-21","09:43:33","2020-06-21","11:43:33","1893","407"
"2020-06-22","16:15:29","2020-06-22","18:15:29","1893","408"
"2020-06-21","16:10:52","2020-06-21","18:10:52","1893","409"
"2020-06-23","11:03:01","2020-06-23","13:03:01","1893","410"
"2021-11-10","13:02:45","2021-11-10","15:02:45","1893","426"
"2021-11-11","10:28:32","2021-11-11","12:28:32","1893","427"
"2021-11-08","21:48:22","2021-11-08","23:48:22","1893","428"
"2021-11-11","11:26:36","2021-11-11","13:26:36","1893","429"
"2021-04-22","10:40:46","2021-04-22","12:40:46","1894","426"
"2021-04-22","18:55:30","2021-04-22","20:55:30","1894","427"
"2021-04-24","15:51:40","2021-04-24","17:51:40","1894","428"
"2021-04-25","17:58:31","2021-04-25","19:58:31","1894","429"
"2020-05-10","14:12:35","2020-05-10","16:12:35","1896","416"
"2020-05-12","15:14:44","2020-05-12","17:14:44","1896","417"
"2020-05-09","14:50:36","2020-05-09","16:50:36","1896","418"
"2020-05-12","15:02:45","2020-05-12","17:02:45","1896","419"
"2020-05-10","13:48:19","2020-05-10","15:48:19","1896","420"
"2020-05-10","15:48:10","2020-05-10","17:48:10","1896","421"
"2020-05-10","19:57:13","2020-05-10","21:57:13","1896","422"
"2020-05-10","11:49:15","2020-05-10","13:49:15","1896","423"
"2020-05-09","11:52:15","2020-05-09","13:52:15","1896","424"
"2020-05-10","11:32:25","2020-05-10","13:32:25","1896","425"
"2021-07-13","12:41:08","2021-07-13","14:41:08","1896","426"
"2021-07-09","20:29:18","2021-07-09","22:29:18","1896","427"
"2021-07-12","08:32:43","2021-07-12","10:32:43","1896","428"
"2021-07-12","14:09:38","2021-07-12","16:09:38","1896","429"
"2021-08-20","17:30:33","2021-08-20","19:30:33","1899","401"
"2021-08-20","10:06:47","2021-08-20","12:06:47","1899","402"
"2021-08-21","12:25:12","2021-08-21","14:25:12","1899","403"
"2021-08-20","13:03:04","2021-08-20","15:03:04","1899","404"
"2021-08-23","15:10:01","2021-08-23","17:10:01","1899","405"
"2021-08-20","15:37:15","2021-08-20","17:37:15","1899","406"
"2021-08-23","18:03:06","2021-08-23","20:03:06","1899","407"
"2021-08-21","11:06:10","2021-08-21","13:06:10","1899","408"
"2021-08-21","10:56:01","2021-08-21","12:56:01","1899","409"
"2021-08-20","21:19:37","2021-08-20","23:19:37","1899","410"
"2020-07-27","11:20:03","2020-07-27","13:20:03","1899","430"
"2020-07-28","12:31:13","2020-07-28","14:31:13","1899","431"
"2020-08-01","21:04:18","2020-08-01","23:04:18","1899","432"
"2020-08-01","13:02:47","2020-08-01","15:02:47","1899","433"
"2020-07-27","16:39:11","2020-07-27","18:39:11","1899","434"
"2020-08-03","08:24:10","2020-08-03","10:24:10","1899","435"
"2020-08-02","18:56:42","2020-08-02","20:56:42","1899","436"
"2020-08-02","21:39:50","2020-08-02","23:39:50","1899","437"
"2020-08-03","12:07:16","2020-08-03","14:07:16","1899","438"
"2020-08-03","18:29:15","2020-08-03","20:29:15","1899","439"
"2021-01-18","12:18:37","2021-01-18","14:18:37","1900","416"
"2021-01-15","12:25:10","2021-01-15","14:25:10","1900","417"
"2021-01-18","19:34:14","2021-01-18","21:34:14","1900","418"
"2021-01-15","17:02:56","2021-01-15","19:02:56","1900","419"
"2021-01-17","21:42:42","2021-01-17","23:42:42","1900","420"
"2021-01-18","08:36:32","2021-01-18","10:36:32","1900","421"
"2021-01-16","12:08:42","2021-01-16","14:08:42","1900","422"
"2021-01-18","17:34:06","2021-01-18","19:34:06","1900","423"
"2021-01-18","09:54:55","2021-01-18","11:54:55","1900","424"
"2021-01-14","18:49:49","2021-01-14","20:49:49","1900","425"
"2020-05-11","14:51:18","2020-05-11","16:51:18","1902","426"
"2020-05-09","21:22:55","2020-05-09","23:22:55","1902","427"
"2020-05-08","14:32:30","2020-05-08","16:32:30","1902","428"
"2020-05-08","12:03:42","2020-05-08","14:03:42","1902","429"
"2021-06-12","21:47:47","2021-06-12","23:47:47","1905","401"
"2021-06-10","08:31:26","2021-06-10","10:31:26","1905","402"
"2021-06-13","20:42:05","2021-06-13","22:42:05","1905","403"
"2021-06-13","11:32:56","2021-06-13","13:32:56","1905","404"
"2021-06-14","16:15:03","2021-06-14","18:15:03","1905","405"
"2021-06-14","18:52:05","2021-06-14","20:52:05","1905","406"
"2021-06-13","08:48:18","2021-06-13","10:48:18","1905","407"
"2021-06-10","08:07:15","2021-06-10","10:07:15","1905","408"
"2021-06-11","17:29:11","2021-06-11","19:29:11","1905","409"
"2021-06-11","11:36:28","2021-06-11","13:36:28","1905","410"
"2020-04-17","15:21:20","2020-04-17","17:21:20","1905","426"
"2020-04-18","11:35:48","2020-04-18","13:35:48","1905","427"
"2020-04-16","18:50:25","2020-04-16","20:50:25","1905","428"
"2020-04-17","20:13:05","2020-04-17","22:13:05","1905","429"
"2020-04-28","18:27:52","2020-04-28","20:27:52","1906","430"
"2020-05-02","08:02:04","2020-05-02","10:02:04","1906","431"
"2020-04-27","20:06:33","2020-04-27","22:06:33","1906","432"
"2020-05-03","18:32:05","2020-05-03","20:32:05","1906","433"
"2020-05-03","15:58:16","2020-05-03","17:58:16","1906","434"
"2020-05-01","08:32:45","2020-05-01","10:32:45","1906","435"
"2020-05-03","13:20:32","2020-05-03","15:20:32","1906","436"
"2020-05-02","16:28:45","2020-05-02","18:28:45","1906","437"
"2020-05-03","13:15:43","2020-05-03","15:15:43","1906","438"
"2020-05-02","16:14:27","2020-05-02","18:14:27","1906","439"
"2021-05-24","15:55:47","2021-05-24","17:55:47","1908","430"
"2021-05-24","17:44:21","2021-05-24","19:44:21","1908","431"
"2021-05-26","16:36:55","2021-05-26","18:36:55","1908","432"
"2021-05-24","15:45:18","2021-05-24","17:45:18","1908","433"
"2021-05-27","18:19:58","2021-05-27","20:19:58","1908","434"
"2021-05-27","21:21:21","2021-05-27","23:21:21","1908","435"
"2021-05-25","16:56:58","2021-05-25","18:56:58","1908","436"
"2021-05-28","19:00:33","2021-05-28","21:00:33","1908","437"
"2021-05-24","19:12:32","2021-05-24","21:12:32","1908","438"
"2021-05-26","14:53:36","2021-05-26","16:53:36","1908","439"
"2020-07-13","15:43:29","2020-07-13","17:43:29","1909","401"
"2020-07-15","21:48:48","2020-07-15","23:48:48","1909","402"
"2020-07-14","08:37:11","2020-07-14","10:37:11","1909","403"
"2020-07-13","11:19:42","2020-07-13","13:19:42","1909","404"
"2020-07-15","16:38:57","2020-07-15","18:38:57","1909","405"
"2020-07-14","10:02:04","2020-07-14","12:02:04","1909","406"
"2020-07-16","14:49:43","2020-07-16","16:49:43","1909","407"
"2020-07-16","11:00:31","2020-07-16","13:00:31","1909","408"
"2020-07-14","14:56:21","2020-07-14","16:56:21","1909","409"
"2020-07-13","19:19:50","2020-07-13","21:19:50","1909","410"
"2021-08-22","10:01:01","2021-08-22","12:01:01","1909","416"
"2021-08-22","21:06:53","2021-08-22","23:06:53","1909","417"
"2021-08-19","20:02:01","2021-08-19","22:02:01","1909","418"
"2021-08-22","17:32:19","2021-08-22","19:32:19","1909","419"
"2021-08-20","14:51:07","2021-08-20","16:51:07","1909","420"
"2021-08-22","11:10:09","2021-08-22","13:10:09","1909","421"
"2021-08-21","15:48:38","2021-08-21","17:48:38","1909","422"
"2021-08-23","18:15:08","2021-08-23","20:15:08","1909","423"
"2021-08-21","17:08:01","2021-08-21","19:08:01","1909","424"
"2021-08-21","13:31:09","2021-08-21","15:31:09","1909","425"
"2021-09-11","13:42:45","2021-09-11","15:42:45","1912","416"
"2021-09-12","14:37:23","2021-09-12","16:37:23","1912","417"
"2021-09-13","21:25:45","2021-09-13","23:25:45","1912","418"
"2021-09-12","10:15:28","2021-09-12","12:15:28","1912","419"
"2021-09-11","20:56:52","2021-09-11","22:56:52","1912","420"
"2021-09-11","13:50:44","2021-09-11","15:50:44","1912","421"
"2021-09-13","08:03:27","2021-09-13","10:03:27","1912","422"
"2021-09-11","09:10:44","2021-09-11","11:10:44","1912","423"
"2021-09-15","18:36:49","2021-09-15","20:36:49","1912","424"
"2021-09-13","17:52:53","2021-09-13","19:52:53","1912","425"
"2020-05-24","11:32:31","2020-05-24","13:32:31","1912","426"
"2020-05-22","11:39:36","2020-05-22","13:39:36","1912","427"
"2020-05-21","11:57:56","2020-05-21","13:57:56","1912","428"
"2020-05-25","18:50:25","2020-05-25","20:50:25","1912","429"
"2021-11-21","21:12:52","2021-11-21","23:12:52","1914","430"
"2021-11-22","21:55:50","2021-11-22","23:55:50","1914","431"
"2021-11-23","09:49:58","2021-11-23","11:49:58","1914","432"
"2021-11-23","20:49:36","2021-11-23","22:49:36","1914","433"
"2021-11-20","09:08:06","2021-11-20","11:08:06","1914","434"
"2021-11-23","14:43:16","2021-11-23","16:43:16","1914","435"
"2021-11-20","15:53:26","2021-11-20","17:53:26","1914","436"
"2021-11-21","09:49:17","2021-11-21","11:49:17","1914","437"
"2021-11-21","08:47:56","2021-11-21","10:47:56","1914","438"
"2021-11-23","09:40:55","2021-11-23","11:40:55","1914","439"
"2021-05-20","14:43:28","2021-05-20","16:43:28","1918","426"
"2021-05-21","13:31:58","2021-05-21","15:31:58","1918","427"
"2021-05-21","08:27:56","2021-05-21","10:27:56","1918","428"
"2021-05-22","16:18:46","2021-05-22","18:18:46","1918","429"
"2021-08-24","11:00:28","2021-08-24","13:00:28","1919","426"
"2021-08-24","15:24:46","2021-08-24","17:24:46","1919","427"
"2021-08-27","21:35:32","2021-08-27","23:35:32","1919","428"
"2021-08-24","09:31:12","2021-08-24","11:31:12","1919","429"
"2020-11-23","21:22:06","2020-11-23","23:22:06","1924","430"
"2020-11-27","08:09:48","2020-11-27","10:09:48","1924","431"
"2020-11-25","11:51:39","2020-11-25","13:51:39","1924","432"
"2020-11-27","08:17:57","2020-11-27","10:17:57","1924","433"
"2020-11-25","17:37:09","2020-11-25","19:37:09","1924","434"
"2020-11-23","10:46:09","2020-11-23","12:46:09","1924","435"
"2020-11-27","15:57:01","2020-11-27","17:57:01","1924","436"
"2020-11-27","17:22:35","2020-11-27","19:22:35","1924","437"
"2020-11-25","15:27:25","2020-11-25","17:27:25","1924","438"
"2020-11-27","19:14:11","2020-11-27","21:14:11","1924","439"
"2020-03-17","16:49:37","2020-03-17","18:49:37","1932","426"
"2020-03-15","16:29:10","2020-03-15","18:29:10","1932","427"
"2020-03-14","12:33:14","2020-03-14","14:33:14","1932","428"
"2020-03-18","15:39:28","2020-03-18","17:39:28","1932","429"
"2021-06-22","14:57:05","2021-06-22","16:57:05","1934","416"
"2021-06-23","20:42:25","2021-06-23","22:42:25","1934","417"
"2021-06-22","17:13:01","2021-06-22","19:13:01","1934","418"
"2021-06-24","09:01:08","2021-06-24","11:01:08","1934","419"
"2021-06-20","16:10:25","2021-06-20","18:10:25","1934","420"
"2021-06-21","11:41:12","2021-06-21","13:41:12","1934","421"
"2021-06-23","10:24:10","2021-06-23","12:24:10","1934","422"
"2021-06-23","10:43:02","2021-06-23","12:43:02","1934","423"
"2021-06-20","12:35:35","2021-06-20","14:35:35","1934","424"
"2021-06-23","11:21:29","2021-06-23","13:21:29","1934","425"
"2021-02-22","09:39:20","2021-02-22","11:39:20","1934","430"
"2021-02-20","11:54:33","2021-02-20","13:54:33","1934","431"
"2021-02-21","21:47:08","2021-02-21","23:47:08","1934","432"
"2021-02-23","09:53:21","2021-02-23","11:53:21","1934","433"
"2021-02-21","18:28:49","2021-02-21","20:28:49","1934","434"
"2021-02-22","11:13:45","2021-02-22","13:13:45","1934","435"
"2021-02-20","16:37:08","2021-02-20","18:37:08","1934","436"
"2021-02-20","17:28:03","2021-02-20","19:28:03","1934","437"
"2021-02-24","16:40:26","2021-02-24","18:40:26","1934","438"
"2021-02-22","21:02:12","2021-02-22","23:02:12","1934","439"
"2020-09-28","14:29:58","2020-09-28","16:29:58","1937","426"
"2020-09-24","21:35:40","2020-09-24","23:35:40","1937","427"
"2020-09-28","12:08:51","2020-09-28","14:08:51","1937","428"
"2020-09-25","10:07:48","2020-09-25","12:07:48","1937","429"
"2021-10-09","19:19:50","2021-10-09","21:19:50","1938","426"
"2021-10-08","08:41:13","2021-10-08","10:41:13","1938","427"
"2021-10-06","19:40:42","2021-10-06","21:40:42","1938","428"
"2021-10-08","17:18:38","2021-10-08","19:18:38","1938","429"
"2020-11-24","16:26:48","2020-11-24","18:26:48","1943","401"
"2020-11-24","18:23:28","2020-11-24","20:23:28","1943","402"
"2020-11-25","20:58:28","2020-11-25","22:58:28","1943","403"
"2020-11-24","16:19:39","2020-11-24","18:19:39","1943","404"
"2020-11-25","09:58:19","2020-11-25","11:58:19","1943","405"
"2020-11-25","10:43:38","2020-11-25","12:43:38","1943","406"
"2020-11-27","08:44:49","2020-11-27","10:44:49","1943","407"
"2020-11-26","08:30:03","2020-11-26","10:30:03","1943","408"
"2020-11-24","21:42:26","2020-11-24","23:42:26","1943","409"
"2020-11-25","09:01:47","2020-11-25","11:01:47","1943","410"
"2020-11-26","16:01:37","2020-11-26","18:01:37","1947","426"
"2020-11-28","14:20:44","2020-11-28","16:20:44","1947","427"
"2020-12-01","16:00:36","2020-12-01","18:00:36","1947","428"
"2020-12-01","10:28:40","2020-12-01","12:28:40","1947","429"
"2021-10-12","10:08:06","2021-10-12","12:08:06","1949","401"
"2021-10-16","12:47:39","2021-10-16","14:47:39","1949","402"
"2021-10-15","13:20:18","2021-10-15","15:20:18","1949","403"
"2021-10-16","13:36:30","2021-10-16","15:36:30","1949","404"
"2021-10-15","16:49:08","2021-10-15","18:49:08","1949","405"
"2021-10-14","13:06:03","2021-10-14","15:06:03","1949","406"
"2021-10-15","16:27:39","2021-10-15","18:27:39","1949","407"
"2021-10-14","10:08:42","2021-10-14","12:08:42","1949","408"
"2021-10-12","09:11:50","2021-10-12","11:11:50","1949","409"
"2021-10-15","09:19:15","2021-10-15","11:19:15","1949","410"
"2020-03-04","09:13:54","2020-03-04","11:13:54","1950","401"
"2020-03-08","17:57:06","2020-03-08","19:57:06","1950","402"
"2020-03-05","17:04:49","2020-03-05","19:04:49","1950","403"
"2020-03-04","17:28:44","2020-03-04","19:28:44","1950","404"
"2020-03-08","17:58:10","2020-03-08","19:58:10","1950","405"
"2020-03-04","08:31:41","2020-03-04","10:31:41","1950","406"
"2020-03-06","16:29:26","2020-03-06","18:29:26","1950","407"
"2020-03-08","14:08:17","2020-03-08","16:08:17","1950","408"
"2020-03-04","12:51:27","2020-03-04","14:51:27","1950","409"
"2020-03-05","12:18:05","2020-03-05","14:18:05","1950","410"
"2020-08-17","20:58:40","2020-08-17","22:58:40","1954","401"
"2020-08-18","14:50:52","2020-08-18","16:50:52","1954","402"
"2020-08-18","20:38:22","2020-08-18","22:38:22","1954","403"
"2020-08-17","19:19:36","2020-08-17","21:19:36","1954","404"
"2020-08-20","15:07:45","2020-08-20","17:07:45","1954","405"
"2020-08-16","16:06:47","2020-08-16","18:06:47","1954","406"
"2020-08-16","12:10:09","2020-08-16","14:10:09","1954","407"
"2020-08-16","17:17:49","2020-08-16","19:17:49","1954","408"
"2020-08-17","09:10:10","2020-08-17","11:10:10","1954","409"
"2020-08-17","08:43:25","2020-08-17","10:43:25","1954","410"
"2020-10-21","14:00:31","2020-10-21","16:00:31","1954","430"
"2020-10-21","09:51:46","2020-10-21","11:51:46","1954","431"
"2020-10-19","09:40:39","2020-10-19","11:40:39","1954","432"
"2020-10-20","16:06:54","2020-10-20","18:06:54","1954","433"
"2020-10-22","15:39:55","2020-10-22","17:39:55","1954","434"
"2020-10-21","20:18:57","2020-10-21","22:18:57","1954","435"
"2020-10-20","19:53:50","2020-10-20","21:53:50","1954","436"
"2020-10-22","13:33:21","2020-10-22","15:33:21","1954","437"
"2020-10-20","11:16:09","2020-10-20","13:16:09","1954","438"
"2020-10-20","13:28:00","2020-10-20","15:28:00","1954","439"
"2020-04-10","20:14:30","2020-04-10","22:14:30","1955","416"
"2020-04-08","12:58:54","2020-04-08","14:58:54","1955","417"
"2020-04-09","09:46:29","2020-04-09","11:46:29","1955","418"
"2020-04-07","16:17:00","2020-04-07","18:17:00","1955","419"
"2020-04-08","10:07:16","2020-04-08","12:07:16","1955","420"
"2020-04-06","12:08:41","2020-04-06","14:08:41","1955","421"
"2020-04-08","08:19:46","2020-04-08","10:19:46","1955","422"
"2020-04-10","13:38:12","2020-04-10","15:38:12","1955","423"
